ID,Date,State,City,Gender,Age Group
1018424,31-Dec-17,Utah,Magna,female,Child 0-11
1018424,31-Dec-17,Utah,Magna,female,Adult 18+
1018405,31-Dec-17,Louisiana,Shreveport,male,Adult 18+
1018396,31-Dec-17,Louisiana,New Orleans,male,Adult 18+
1018373,31-Dec-17,Nevada,Las Vegas,male,Adult 18+
1018373,31-Dec-17,Nevada,Las Vegas,male,Adult 18+
1018336,31-Dec-17,Ohio,Groveport,female,Adult 18+
1018336,31-Dec-17,Ohio,Groveport,male,Adult 18+
1018317,31-Dec-17,Pennsylvania,York,male,Adult 18+
1018307,31-Dec-17,Mississippi,Magnolia,male,Adult 18+
1018307,31-Dec-17,Mississippi,Magnolia,male,Adult 18+
1018282,31-Dec-17,Texas,Austin,female,Adult 18+
1018282,31-Dec-17,Texas,Austin,male,Adult 18+
1018271,31-Dec-17,District of Columbia,Washington,male,Adult 18+
1018261,31-Dec-17,Massachusetts,Lawrence,male,Adult 18+
1018261,31-Dec-17,Massachusetts,Lawrence,male,Adult 18+
1018257,31-Dec-17,South Carolina,Greenville,male,Adult 18+
1018252,31-Dec-17,South Carolina,Columbia,male,Adult 18+
1018229,31-Dec-17,Georgia,Augusta,male,Adult 18+
1018229,31-Dec-17,Georgia,Augusta,male,Adult 18+
1018224,31-Dec-17,New Jersey,Camden,male,Adult 18+
1018218,31-Dec-17,New Jersey,Trenton,female,Adult 18+
1018218,31-Dec-17,New Jersey,Trenton,male,Adult 18+
1018216,31-Dec-17,North Carolina,Sanford,male,Adult 18+
1018195,31-Dec-17,Michigan,Detroit,male,Adult 18+
1018193,31-Dec-17,Michigan,Detroit,male,Adult 18+
1018172,31-Dec-17,New York,Buffalo,female,Adult 18+
1018172,31-Dec-17,New York,Buffalo,N/A,N/A
1018157,31-Dec-17,Florida,Lauderhill,male,Adult 18+
1018157,31-Dec-17,Florida,Lauderhill,male,Adult 18+
1018151,31-Dec-17,Florida,Jacksonville,male,Adult 18+
1018118,31-Dec-17,New Jersey,Long Branch,male,Adult 18+
1018118,31-Dec-17,New Jersey,Long Branch,female,Adult 18+
1018118,31-Dec-17,New Jersey,Long Branch,female,Adult 18+
1018118,31-Dec-17,New Jersey,Long Branch,female,Adult 18+
1018118,31-Dec-17,New Jersey,Long Branch,male,Teen 12-17
1018104,31-Dec-17,Illinois,Chicago,male,Adult 18+
1018104,31-Dec-17,Illinois,Chicago,female,Adult 18+
1018101,31-Dec-17,Illinois,Chicago,male,Adult 18+
1018101,31-Dec-17,Illinois,Chicago,male,N/A
1018079,31-Dec-17,Nevada,Las Vegas,male,Adult 18+
1018032,31-Dec-17,South Carolina,Columbia,male,N/A
1018019,31-Dec-17,Nevada,Las Vegas,male,Adult 18+
1018016,31-Dec-17,California,Los Angeles,male,Adult 18+
1018012,31-Dec-17,Alabama,Mobile,N/A,Adult 18+
1018010,31-Dec-17,Alabama,Huntsville,male,Adult 18+
1017997,31-Dec-17,Missouri,Florissant,male,Adult 18+
1017997,31-Dec-17,Missouri,Florissant,male,Adult 18+
1017993,31-Dec-17,Georgia,Atlanta,male,N/A
1017958,31-Dec-17,Illinois,Chicago,male,Teen 12-17
1017956,31-Dec-17,North Carolina,Charlotte,female,N/A
1017954,31-Dec-17,North Carolina,Charlotte,male,N/A
1017947,31-Dec-17,Michigan,Ypsilanti,male,Adult 18+
1017947,31-Dec-17,Michigan,Ypsilanti,male,Adult 18+
1017914,31-Dec-17,New Jersey,Newark,male,Adult 18+
1017888,31-Dec-17,District of Columbia,Washington,male,Adult 18+
1017868,31-Dec-17,Oklahoma,Oklahoma City,male,Adult 18+
1017868,31-Dec-17,Oklahoma,Oklahoma City,N/A,Adult 18+
1017868,31-Dec-17,Oklahoma,Oklahoma City,N/A,Adult 18+
1017855,31-Dec-17,Florida,Orlando,male,N/A
1017855,31-Dec-17,Florida,Orlando,male,N/A
1017788,31-Dec-17,New York,Brooklyn,male,Adult 18+
1017788,31-Dec-17,New York,Brooklyn,male,Adult 18+
1017764,31-Dec-17,California,Delano,male,Adult 18+
1017764,31-Dec-17,California,Delano,male,Adult 18+
1017760,31-Dec-17,Florida,Boynton Beach,male,Adult 18+
1017760,31-Dec-17,Florida,Boynton Beach,male,Adult 18+
1017760,31-Dec-17,Florida,Boynton Beach,male,Adult 18+
1017749,31-Dec-17,Texas,Fort Worth,female,Adult 18+
1017749,31-Dec-17,Texas,Fort Worth,N/A,Child 0-11
1017727,31-Dec-17,Tennessee,Nashville,male,Adult 18+
1017727,31-Dec-17,Tennessee,Nashville,male,Adult 18+
1017724,31-Dec-17,Tennessee,Madison,female,Teen 12-17
1017724,31-Dec-17,Tennessee,Madison,female,Teen 12-17
1017714,31-Dec-17,California,Los Angeles,male,Adult 18+
1017652,31-Dec-17,Ohio,Mechanicsburg,female,Adult 18+
1017652,31-Dec-17,Ohio,Mechanicsburg,male,Adult 18+
1017648,31-Dec-17,Mississippi,Byram,male,Adult 18+
1017644,31-Dec-17,Texas,Houston,male,Adult 18+
1017638,31-Dec-17,Ohio,Cleveland,male,Adult 18+
1017606,31-Dec-17,Indiana,Indianapolis,female,Adult 18+
1017606,31-Dec-17,Indiana,Indianapolis,N/A,N/A
1017597,31-Dec-17,Illinois,Chicago,male,Adult 18+
1017545,31-Dec-17,Pennsylvania,Harrisburg,male,Adult 18+
1017545,31-Dec-17,Pennsylvania,Harrisburg,male,Adult 18+
1017545,31-Dec-17,Pennsylvania,Harrisburg,male,Adult 18+
1017510,31-Dec-17,Washington,Renton,N/A,N/A
1017510,31-Dec-17,Washington,Renton,N/A,N/A
1017484,31-Dec-17,Florida,Orlando,male,Adult 18+
1017484,31-Dec-17,Florida,Orlando,male,Adult 18+
1017484,31-Dec-17,Florida,Orlando,male,Adult 18+
1017477,31-Dec-17,Kentucky,Louisville,male,Adult 18+
1017422,31-Dec-17,Illinois,Chicago,male,Adult 18+
1017422,31-Dec-17,Illinois,Chicago,male,Adult 18+
1017422,31-Dec-17,Illinois,Chicago,male,Adult 18+
1017422,31-Dec-17,Illinois,Chicago,male,Adult 18+
1017422,31-Dec-17,Illinois,Chicago,male,Adult 18+
1017406,31-Dec-17,Virginia,Norfolk,male,Adult 18+
1017406,31-Dec-17,Virginia,Norfolk,male,Adult 18+
1017393,31-Dec-17,West Virginia,Flemington,female,Adult 18+
1017393,31-Dec-17,West Virginia,Flemington,male,Adult 18+
1017377,31-Dec-17,California,Winnetka,male,Adult 18+
1017372,31-Dec-17,Colorado,Highlands Ranch,male,Adult 18+
1017372,31-Dec-17,Colorado,Highlands Ranch,male,Adult 18+
1017372,31-Dec-17,Colorado,Highlands Ranch,male,Adult 18+
1017372,31-Dec-17,Colorado,Highlands Ranch,male,Adult 18+
1017372,31-Dec-17,Colorado,Highlands Ranch,male,Adult 18+
1017372,31-Dec-17,Colorado,Highlands Ranch,male,Adult 18+
1017372,31-Dec-17,Colorado,Highlands Ranch,male,Adult 18+
1017372,31-Dec-17,Colorado,Highlands Ranch,male,Adult 18+
3019616,30-Dec-17,California,Los Angeles,male,Adult 18+
3019609,30-Dec-17,California,East Los Angeles,male,Adult 18+
3019605,30-Dec-17,California,Compton,male,Adult 18+
1923534,30-Dec-17,Pennsylvania,Philadelphia,male,Adult 18+
1923532,30-Dec-17,Pennsylvania,Philadelphia,male,Adult 18+
1923530,30-Dec-17,Pennsylvania,Philadelphia,male,Adult 18+
1923524,30-Dec-17,Pennsylvania,Philadelphia,male,Adult 18+
1032117,30-Dec-17,California,Los Angeles,male,Teen 12-17
1032117,30-Dec-17,California,Los Angeles,male,Teen 12-17
1032117,30-Dec-17,California,Los Angeles,male,Adult 18+
1023602,30-Dec-17,Washington,Auburn,male,Adult 18+
1023602,30-Dec-17,Washington,Auburn,female,Adult 18+
1022747,30-Dec-17,Maryland,Salisbury,male,Adult 18+
1021941,30-Dec-17,Alabama,Selma,male,Adult 18+
1021377,30-Dec-17,Texas,Hillsboro,female,Teen 12-17
1021377,30-Dec-17,Texas,Hillsboro,male,Teen 12-17
1020184,30-Dec-17,South Carolina,Florence,male,N/A
1020184,30-Dec-17,South Carolina,Florence,male,N/A
1019646,30-Dec-17,Wisconsin,Brookfield,male,N/A
1019606,30-Dec-17,Alabama,Athens,male,Adult 18+
1019606,30-Dec-17,Alabama,Athens,male,Adult 18+
1019469,30-Dec-17,Iowa,Cedar Rapids,female,Adult 18+
1019469,30-Dec-17,Iowa,Cedar Rapids,male,Adult 18+
1019353,30-Dec-17,Georgia,Savannah,male,Adult 18+
1019353,30-Dec-17,Georgia,Savannah,female,Adult 18+
1019328,30-Dec-17,Illinois,Rockford,male,Adult 18+
1019235,30-Dec-17,Arkansas,Little Rock,male,Adult 18+
1018951,30-Dec-17,Alabama,Greensboro,male,Adult 18+
1018951,30-Dec-17,Alabama,Greensboro,male,Adult 18+
1018940,30-Dec-17,New York,Attica,male,Child 0-11
1018877,30-Dec-17,Kansas,Wichita,female,Child 0-11
1018877,30-Dec-17,Kansas,Wichita,male,Adult 18+
1018877,30-Dec-17,Kansas,Wichita,male,Adult 18+
1018848,30-Dec-17,Minnesota,Robbinsdale,N/A,N/A
1018827,30-Dec-17,Indiana,Bloomington,male,Adult 18+
1018470,30-Dec-17,California,Modesto,male,Adult 18+
1018402,30-Dec-17,Louisiana,Scott,female,Adult 18+
1018402,30-Dec-17,Louisiana,Scott,male,Adult 18+
1018023,30-Dec-17,Florida,Belle Glade,male,Adult 18+
1018004,30-Dec-17,Texas,Crowell,male,Adult 18+
1017990,30-Dec-17,Georgia,Atlanta,male,Adult 18+
1017990,30-Dec-17,Georgia,Atlanta,male,Adult 18+
1017988,30-Dec-17,North Carolina,Ernul,male,Adult 18+
1017988,30-Dec-17,North Carolina,Ernul,female,N/A
1017980,30-Dec-17,North Carolina,High Point,male,Adult 18+
1017980,30-Dec-17,North Carolina,High Point,male,Adult 18+
1017980,30-Dec-17,North Carolina,High Point,male,Adult 18+
1017980,30-Dec-17,North Carolina,High Point,male,Adult 18+
1017980,30-Dec-17,North Carolina,High Point,male,Adult 18+
1017968,30-Dec-17,Minnesota,Burnsville,male,Adult 18+
1017946,30-Dec-17,Florida,Sarasota,N/A,Adult 18+
1017946,30-Dec-17,Florida,Sarasota,N/A,Adult 18+
1017946,30-Dec-17,Florida,Sarasota,N/A,Child 0-11
1017940,30-Dec-17,Florida,Tampa,male,Adult 18+
1017940,30-Dec-17,Florida,Tampa,female,Adult 18+
1017933,30-Dec-17,Washington,Lynnwood,male,Adult 18+
1017933,30-Dec-17,Washington,Lynnwood,male,Adult 18+
1017933,30-Dec-17,Washington,Lynnwood,male,Adult 18+
1017933,30-Dec-17,Washington,Lynnwood,female,Adult 18+
1017902,30-Dec-17,Oklahoma,Tulsa,male,Adult 18+
1017839,30-Dec-17,Maryland,Baltimore,male,Adult 18+
1017829,30-Dec-17,Maryland,Baltimore,male,Adult 18+
1017815,30-Dec-17,Iowa,Council Bluffs,male,Adult 18+
1017815,30-Dec-17,Iowa,Council Bluffs,male,Adult 18+
1017786,30-Dec-17,District of Columbia,Washington,male,Adult 18+
1017770,30-Dec-17,California,Stockton,male,Adult 18+
1017755,30-Dec-17,Florida,Anna Maria,male,Adult 18+
1017734,30-Dec-17,Arkansas,Helena,female,Adult 18+
1017734,30-Dec-17,Arkansas,Helena,male,Adult 18+
1017670,30-Dec-17,Ohio,Columbus,male,Adult 18+
1017642,30-Dec-17,Ohio,Cleveland,male,Adult 18+
1017642,30-Dec-17,Ohio,Cleveland,male,Adult 18+
1017636,30-Dec-17,Louisiana,Shreveport,male,Adult 18+
1017615,30-Dec-17,Arkansas,Little Rock,male,Adult 18+
1017609,30-Dec-17,Arkansas,Little Rock,male,Adult 18+
1017609,30-Dec-17,Arkansas,Little Rock,male,Adult 18+
1017609,30-Dec-17,Arkansas,Little Rock,male,Adult 18+
1017591,30-Dec-17,Illinois,Chicago,male,Adult 18+
1017584,30-Dec-17,Pennsylvania,Pittsburgh,male,N/A
1017584,30-Dec-17,Pennsylvania,Pittsburgh,female,N/A
1017573,30-Dec-17,Illinois,Chicago,male,Adult 18+
1017573,30-Dec-17,Illinois,Chicago,male,N/A
1017564,30-Dec-17,Illinois,Chicago,male,N/A
1017535,30-Dec-17,Missouri,Independence,male,Adult 18+
1017497,30-Dec-17,New York,Brooklyn,female,Adult 18+
1017497,30-Dec-17,New York,Brooklyn,male,Adult 18+
1017473,30-Dec-17,Florida,Polk City,male,Adult 18+
1017473,30-Dec-17,Florida,Polk City,female,Adult 18+
1017473,30-Dec-17,Florida,Polk City,male,Adult 18+
1017391,30-Dec-17,California,Redwood City,male,Adult 18+
1017383,30-Dec-17,California,San Pablo,female,Adult 18+
1017383,30-Dec-17,California,San Pablo,male,Adult 18+
1017366,30-Dec-17,Massachusetts,Boston,N/A,N/A
1017350,30-Dec-17,Louisiana,Baton Rouge,male,Adult 18+
1017350,30-Dec-17,Louisiana,Baton Rouge,male,Adult 18+
1017334,30-Dec-17,Louisiana,Baton Rouge,male,Adult 18+
1017319,30-Dec-17,Colorado,Colorado Springs,female,Adult 18+
1017319,30-Dec-17,Colorado,Colorado Springs,male,Adult 18+
1017315,30-Dec-17,Tennessee,Antioch,male,Adult 18+
1017312,30-Dec-17,Mississippi,Jackson,male,Adult 18+
1017306,30-Dec-17,Mississippi,Jackson,male,Adult 18+
1017301,30-Dec-17,Missouri,Saint Louis,male,Adult 18+
1017291,30-Dec-17,Missouri,Saint Louis,female,Adult 18+
1017291,30-Dec-17,Missouri,Saint Louis,female,Adult 18+
1017291,30-Dec-17,Missouri,Saint Louis,male,Adult 18+
1017291,30-Dec-17,Missouri,Saint Louis,male,Adult 18+
1017276,30-Dec-17,South Carolina,Florence,N/A,Adult 18+
1017276,30-Dec-17,South Carolina,Florence,male,Adult 18+
1017260,30-Dec-17,Kansas,Kansas City,male,Adult 18+
1017258,30-Dec-17,Kansas,Kansas City,male,Adult 18+
1017251,30-Dec-17,Michigan,Detroit,male,Adult 18+
1017251,30-Dec-17,Michigan,Detroit,male,Adult 18+
1017235,30-Dec-17,Connecticut,Manchester,male,Adult 18+
1017235,30-Dec-17,Connecticut,Manchester,male,Adult 18+
1017235,30-Dec-17,Connecticut,Manchester,female,Adult 18+
1017228,30-Dec-17,Arizona,Phoenix,male,Adult 18+
1017226,30-Dec-17,Alaska,Anchorage,female,Adult 18+
1017226,30-Dec-17,Alaska,Anchorage,male,Adult 18+
1017226,30-Dec-17,Alaska,Anchorage,male,Teen 12-17
1017180,30-Dec-17,Washington,Vancouver,male,Adult 18+
1017180,30-Dec-17,Washington,Vancouver,male,Adult 18+
1017151,30-Dec-17,Maryland,District Heights,male,Adult 18+
1017151,30-Dec-17,Maryland,District Heights,male,Adult 18+
1017143,30-Dec-17,Maryland,Baltimore,male,Adult 18+
1017128,30-Dec-17,Florida,Miami,male,Adult 18+
1017128,30-Dec-17,Florida,Miami,N/A,N/A
1017123,30-Dec-17,Louisiana,New Orleans,male,Adult 18+
1017123,30-Dec-17,Louisiana,New Orleans,male,Teen 12-17
1017123,30-Dec-17,Louisiana,New Orleans,male,Teen 12-17
1017108,30-Dec-17,Louisiana,New Orleans,female,Adult 18+
1017108,30-Dec-17,Louisiana,New Orleans,male,Adult 18+
1017101,30-Dec-17,Alabama,Springville,male,Adult 18+
1017086,30-Dec-17,West Virginia,Charleston,male,Adult 18+
1017086,30-Dec-17,West Virginia,Charleston,male,Adult 18+
1017070,30-Dec-17,Indiana,Evansville,male,Adult 18+
1017070,30-Dec-17,Indiana,Evansville,male,Adult 18+
1017070,30-Dec-17,Indiana,Evansville,male,Adult 18+
1017070,30-Dec-17,Indiana,Evansville,male,Adult 18+
1017063,30-Dec-17,California,Oakland,male,Adult 18+
1017058,30-Dec-17,Virginia,Martinsville,N/A,Adult 18+
1017058,30-Dec-17,Virginia,Martinsville,male,Adult 18+
1017038,30-Dec-17,Virginia,Hopewell,female,Adult 18+
1017038,30-Dec-17,Virginia,Hopewell,male,Adult 18+
1017022,30-Dec-17,Tennessee,Nashville,female,Adult 18+
1017022,30-Dec-17,Tennessee,Nashville,male,N/A
1017017,30-Dec-17,Tennessee,Nashville,male,Teen 12-17
1017015,30-Dec-17,Tennessee,Chattanooga,male,Adult 18+
1017010,30-Dec-17,Texas,Dallas,male,Adult 18+
1017010,30-Dec-17,Texas,Dallas,male,N/A
1017010,30-Dec-17,Texas,Dallas,male,N/A
1017010,30-Dec-17,Texas,Dallas,male,N/A
1017006,30-Dec-17,Tennessee,Harriman,male,Adult 18+
1017003,30-Dec-17,Kentucky,Lexington,male,Adult 18+
1016980,30-Dec-17,Nevada,Las Vegas,male,Adult 18+
1016980,30-Dec-17,Nevada,Las Vegas,female,Adult 18+
1016980,30-Dec-17,Nevada,Las Vegas,male,Adult 18+
1016959,30-Dec-17,Texas,Houston,male,Adult 18+
1016955,30-Dec-17,Utah,South Salt Lake,male,Adult 18+
1016955,30-Dec-17,Utah,South Salt Lake,male,Teen 12-17
1016955,30-Dec-17,Utah,South Salt Lake,male,Teen 12-17
1016919,30-Dec-17,Ohio,Cleveland,male,Adult 18+
1016919,30-Dec-17,Ohio,Cleveland,female,Adult 18+
1016904,30-Dec-17,New Jersey,Paterson,male,Adult 18+
1016904,30-Dec-17,New Jersey,Paterson,male,Adult 18+
1016904,30-Dec-17,New Jersey,Paterson,male,Adult 18+
1016898,30-Dec-17,Illinois,Chicago,male,Adult 18+
1016898,30-Dec-17,Illinois,Chicago,male,N/A
1016895,30-Dec-17,Illinois,Chicago,male,Adult 18+
1016895,30-Dec-17,Illinois,Chicago,male,N/A
1923536,29-Dec-17,Pennsylvania,Philadelphia,male,Adult 18+
1140416,29-Dec-17,California,Sacramento,male,Adult 18+
1140416,29-Dec-17,California,Sacramento,male,Adult 18+
1140416,29-Dec-17,California,Sacramento,male,Adult 18+
1058735,29-Dec-17,Georgia,Riverdale,male,Adult 18+
1058735,29-Dec-17,Georgia,Riverdale,female,Adult 18+
1047023,29-Dec-17,Colorado,Thornton,female,Adult 18+
1047023,29-Dec-17,Colorado,Thornton,male,Adult 18+
1020060,29-Dec-17,Texas,Houston,male,Adult 18+
1019015,29-Dec-17,Mississippi,Silver Creek,male,Adult 18+
1019015,29-Dec-17,Mississippi,Silver Creek,male,Adult 18+
1018322,29-Dec-17,Ohio,Lorain,male,Adult 18+
1018006,29-Dec-17,Mississippi,N/A,male,Adult 18+
1017883,29-Dec-17,California,Banning,female,Adult 18+
1017883,29-Dec-17,California,Banning,N/A,Adult 18+
1017883,29-Dec-17,California,Banning,male,Adult 18+
1017851,29-Dec-17,Maryland,Frederick,male,Adult 18+
1017825,29-Dec-17,Georgia,Columbus,male,Adult 18+
1017825,29-Dec-17,Georgia,Columbus,male,Adult 18+
1017825,29-Dec-17,Georgia,Columbus,male,Adult 18+
1017818,29-Dec-17,Georgia,Columbus,male,Adult 18+
1017701,29-Dec-17,North Carolina,Durham,male,N/A
1017663,29-Dec-17,Alabama,Montgomery,male,Adult 18+
1017624,29-Dec-17,Arkansas,Monticello,male,Adult 18+
1017624,29-Dec-17,Arkansas,Monticello,female,Adult 18+
1017408,29-Dec-17,Virginia,Smithfield,male,Adult 18+
1017408,29-Dec-17,Virginia,Smithfield,male,Adult 18+
1017408,29-Dec-17,Virginia,Smithfield,male,Teen 12-17
1017340,29-Dec-17,Louisiana,Baton Rouge,male,Adult 18+
1017308,29-Dec-17,Mississippi,Jackson,male,Adult 18+
1017308,29-Dec-17,Mississippi,Jackson,male,Adult 18+
1017298,29-Dec-17,Missouri,Saint Louis,N/A,Adult 18+
1017298,29-Dec-17,Missouri,Saint Louis,N/A,Adult 18+
1017256,29-Dec-17,Wisconsin,Milwaukee,male,Adult 18+
1017246,29-Dec-17,Michigan,Detroit,male,Adult 18+
1017243,29-Dec-17,Indiana,South Bend,male,N/A
1017233,29-Dec-17,Colorado,Colorado Springs,male,N/A
1017141,29-Dec-17,Florida,Avon Park,male,Adult 18+
1017141,29-Dec-17,Florida,Avon Park,male,Adult 18+
1017126,29-Dec-17,Florida,Miami,male,Adult 18+
1017119,29-Dec-17,Florida,Hialeah,male,Adult 18+
1017077,29-Dec-17,Florida,West Melbourne,male,Adult 18+
1017033,29-Dec-17,California,South Gate,male,Adult 18+
1016892,29-Dec-17,Illinois,Chicago,female,Adult 18+
1016892,29-Dec-17,Illinois,Chicago,male,N/A
1016889,29-Dec-17,Illinois,Chicago,female,Adult 18+
1016889,29-Dec-17,Illinois,Chicago,male,Adult 18+
1016880,29-Dec-17,South Carolina,Columbia,male,Adult 18+
1016880,29-Dec-17,South Carolina,Columbia,male,Adult 18+
1016871,29-Dec-17,New York,Rochester,N/A,Adult 18+
1016846,29-Dec-17,Missouri,Springfield,male,Adult 18+
1016846,29-Dec-17,Missouri,Springfield,male,Adult 18+
1016846,29-Dec-17,Missouri,Springfield,male,Adult 18+
1016846,29-Dec-17,Missouri,Springfield,female,Adult 18+
1016838,29-Dec-17,Indiana,Indianapolis,male,Adult 18+
1016838,29-Dec-17,Indiana,Indianapolis,N/A,N/A
1016836,29-Dec-17,California,Los Angeles,female,Adult 18+
1016836,29-Dec-17,California,Los Angeles,male,Adult 18+
1016833,29-Dec-17,Louisiana,Marrero,male,Adult 18+
1016829,29-Dec-17,Georgia,Atlanta,male,Teen 12-17
1016824,29-Dec-17,Kentucky,Leitchfield,male,Adult 18+
1016824,29-Dec-17,Kentucky,Leitchfield,male,Adult 18+
1016812,29-Dec-17,Arkansas,Lonsdale,female,Adult 18+
1016812,29-Dec-17,Arkansas,Lonsdale,male,Adult 18+
1016810,29-Dec-17,California,Bakersfield,female,Adult 18+
1016807,29-Dec-17,California,Caruthers,male,Adult 18+
1016807,29-Dec-17,California,Caruthers,female,Adult 18+
1016805,29-Dec-17,California,Oakland,male,Adult 18+
1016796,29-Dec-17,District of Columbia,Washington,male,Adult 18+
1016796,29-Dec-17,District of Columbia,Washington,female,Adult 18+
1016796,29-Dec-17,District of Columbia,Washington,male,Adult 18+
1016762,29-Dec-17,Missouri,Saint Louis,female,Teen 12-17
1016762,29-Dec-17,Missouri,Saint Louis,male,Adult 18+
1016756,29-Dec-17,Connecticut,Bridgeport,male,Adult 18+
1016736,29-Dec-17,California,Fontana,male,Adult 18+
1016736,29-Dec-17,California,Fontana,male,Adult 18+
1016612,29-Dec-17,Oklahoma,Oklahoma City,male,Adult 18+
1016612,29-Dec-17,Oklahoma,Oklahoma City,male,N/A
1016612,29-Dec-17,Oklahoma,Oklahoma City,female,N/A
1016581,29-Dec-17,Texas,Terrell,female,Adult 18+
1016571,29-Dec-17,Virginia,Richmond,male,Adult 18+
1016564,29-Dec-17,Louisiana,Baton Rouge,male,Adult 18+
1016560,29-Dec-17,North Carolina,Fayetteville,N/A,N/A
1016560,29-Dec-17,North Carolina,Fayetteville,N/A,N/A
1016560,29-Dec-17,North Carolina,Fayetteville,male,Adult 18+
1016526,29-Dec-17,Tennessee,Chattanooga,male,Adult 18+
1016508,29-Dec-17,Tennessee,Springfield,male,Adult 18+
1016506,29-Dec-17,North Carolina,Rocky Mount,male,Adult 18+
1016501,29-Dec-17,Tennessee,Springfield,male,N/A
1016501,29-Dec-17,Tennessee,Springfield,male,N/A
1016463,29-Dec-17,Texas,San Antonio,male,Adult 18+
1016463,29-Dec-17,Texas,San Antonio,male,Adult 18+
1016462,29-Dec-17,California,Long Beach,male,Adult 18+
1016462,29-Dec-17,California,Long Beach,male,Adult 18+
1016462,29-Dec-17,California,Long Beach,male,Adult 18+
1016447,29-Dec-17,Texas,Houston,male,Adult 18+
1016447,29-Dec-17,Texas,Houston,female,Adult 18+
1016447,29-Dec-17,Texas,Houston,male,Adult 18+
1016444,29-Dec-17,Oklahoma,Hartshorne,male,Adult 18+
1016444,29-Dec-17,Oklahoma,Hartshorne,female,Adult 18+
1016430,29-Dec-17,Louisiana,Baton Rouge,male,Adult 18+
1016430,29-Dec-17,Louisiana,Baton Rouge,male,Adult 18+
1016430,29-Dec-17,Louisiana,Baton Rouge,male,Adult 18+
